id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,zipcode,lat,long
242,02/03/2015 00:00,1300000,5,2.5,4170,33310,2,No,No View,Good,11,1991,98006,47.5455,-122.126
243,24/11/2014 00:00,1300000,6,3.5,6563,32670,2,No,No View,Average,10,2002,98005,47.6078,-122.157
244,02/07/2014 00:00,1300000,4,1.75,2610,21600,1,No,No View,Good,8,1966,98004,47.6245,-122.227
245,10/10/2014 00:00,1300000,5,1.75,2130,19180,1,No,No View,Average,8,1968,98004,47.638,-122.213
246,07/04/2015 00:00,1300000,3,2.75,4120,16365,1,No,Average,Average,12,1999,98059,47.5265,-122.148
247,25/02/2015 00:00,1300000,3,2,2350,15021,1,No,No View,Good,8,1976,98004,47.6408,-122.219
248,23/07/2014 00:00,1300000,4,3,4120,14021,2,No,No View,Average,11,2005,98075,47.5985,-122.026
249,12/01/2015 00:00,1300000,4,2.5,3110,11857,2,No,Excellent,Average,11,1990,98117,47.6952,-122.402
250,12/05/2014 00:00,1300000,4,3.25,2330,9687,2,No,Good,Average,9,1918,98112,47.6264,-122.283
251,16/03/2015 00:00,1300000,3,1,2040,7936,1,No,Good,Very Good,8,1940,98177,47.7028,-122.385
252,20/06/2014 00:00,1300000,5,4,3366,7800,2.5,No,Average,Average,8,1937,98199,47.6466,-122.391
253,25/07/2014 00:00,1300000,3,2.5,3350,7752,1,No,No View,Average,9,2009,98008,47.6263,-122.099
254,02/04/2015 00:00,1300000,5,3.75,4450,7680,2,No,No View,Average,9,2010,98199,47.6418,-122.392
255,15/07/2014 00:00,1300000,5,1,1670,6400,1.5,No,No View,Average,8,1919,98119,47.6542,-122.373
256,06/06/2014 00:00,1300000,4,4,4270,6002,2,No,Good,Average,10,2004,98029,47.5443,-121.994
257,13/11/2014 00:00,1300000,3,3.25,3400,5979,2,No,No View,Good,9,1937,98105,47.6585,-122.273
258,25/07/2014 00:00,1300000,4,1.75,4060,5500,2,No,No View,Very Good,9,1924,98102,47.6437,-122.321
259,02/10/2014 00:00,1300000,4,2.5,3470,4160,2,No,No View,Average,9,1927,98119,47.63,-122.363
260,07/07/2014 00:00,1300000,4,2.25,2360,4000,2,No,No View,Average,9,2013,98112,47.6198,-122.289
261,05/06/2014 00:00,1300000,6,4.5,3902,3880,3,No,Excellent,Good,9,1977,98116,47.5837,-122.399
262,05/08/2014 00:00,1299890,5,4,3870,5929,2,No,No View,Average,10,2014,98052,47.6965,-122.134
263,23/03/2015 00:00,1298890,5,2.25,2690,10800,1,No,Good,Good,8,1956,98040,47.5821,-122.247
264,03/06/2014 00:00,1298000,4,3.5,2790,10125,1.5,No,No View,Very Good,8,1985,98040,47.5651,-122.22
265,23/08/2014 00:00,1298000,4,2.25,2860,5658,2,No,Good,Average,10,1933,98199,47.6395,-122.409
266,01/07/2014 00:00,1297000,6,2.75,2630,9420,2,No,No View,Very Good,9,1900,98103,47.6695,-122.337
267,24/06/2014 00:00,1295650,0,0,4810,28008,2,No,No View,Average,12,1990,98053,47.6642,-122.069
268,12/03/2015 00:00,1295000,4,3.5,3790,90169,2,No,No View,Average,11,1998,98053,47.6587,-122.022
269,21/08/2014 00:00,1295000,2,2.5,2910,19449,2,Yes,Excellent,Very Good,9,1985,98177,47.7729,-122.393
270,08/05/2015 00:00,1295000,5,3.75,3490,15246,1,No,Fair,Good,10,1968,98040,47.5479,-122.212
271,05/11/2014 00:00,1295000,3,2.75,3340,12690,1,No,No View,Average,10,1956,98105,47.6665,-122.27
272,21/04/2015 00:00,1295000,5,4,4440,9270,1,No,No View,Very Good,10,1968,98040,47.5708,-122.212
273,09/12/2014 00:00,1295000,5,3.5,3700,8504,2,No,No View,Average,8,1950,98105,47.669,-122.275
274,24/03/2015 00:00,1295000,3,2.75,3450,5350,1.5,No,Good,Good,9,1925,98199,47.6389,-122.407
275,31/03/2015 00:00,1295000,4,2.5,3070,4000,2,No,No View,Good,8,1940,98105,47.659,-122.281
276,17/03/2015 00:00,1290000,5,3.5,4090,290980,1,No,No View,Average,11,2002,98034,47.7161,-122.219
277,16/04/2015 00:00,1290000,4,2.5,3430,7200,2,No,No View,Average,9,2014,98033,47.6842,-122.196
278,02/02/2015 00:00,1289990,5,4,4360,8030,2,No,No View,Average,10,2015,98075,47.5923,-121.973
279,23/06/2014 00:00,1289000,3,2.5,2190,11394,1,No,No View,Average,8,1956,98199,47.6685,-122.409
280,10/09/2014 00:00,1289000,5,3.5,3210,4060,2,No,Average,Average,10,1917,98117,47.6801,-122.357
281,02/01/2015 00:00,1289000,4,3.5,3100,2261,2,No,Average,Average,9,1981,98033,47.6512,-122.202
282,15/08/2014 00:00,1288000,4,3.5,3700,13175,2,No,No View,Good,11,1989,98006,47.5471,-122.133
283,21/01/2015 00:00,1288000,3,2.5,3240,12625,2,No,No View,Average,11,1987,98040,47.5327,-122.232
284,20/03/2015 00:00,1288000,5,4,4050,11358,2,No,No View,Good,10,1980,98040,47.56,-122.225
285,30/07/2014 00:00,1285000,4,3.5,4080,14450,2,No,Average,Average,12,1998,98006,47.5519,-122.106
286,28/05/2014 00:00,1285000,4,2.5,3240,10800,1,No,No View,Average,10,1946,98105,47.6709,-122.262
287,30/01/2015 00:00,1285000,3,2.25,2440,9200,1,No,Fair,Good,8,1950,98105,47.6629,-122.269
288,26/03/2015 00:00,1285000,5,3.5,2980,5100,2,No,No View,Average,10,2015,98115,47.6782,-122.299
289,16/10/2014 00:00,1285000,4,3.5,3440,3800,3,No,No View,Average,9,2014,98112,47.6408,-122.307
290,13/02/2015 00:00,1284000,5,4.25,5040,9466,2,No,No View,Average,11,2004,98059,47.5282,-122.133
291,20/10/2014 00:00,1280600,4,2.5,3560,15450,1,No,Fair,Very Good,8,1977,98040,47.5657,-122.23
292,25/06/2014 00:00,1280000,4,3.5,4660,17398,2,No,Average,Average,11,2003,98006,47.5422,-122.112
293,10/02/2015 00:00,1280000,5,2.5,3400,9500,2,No,Fair,Good,8,1977,98027,47.5645,-122.082
294,15/12/2014 00:00,1280000,4,3.5,4340,5500,2,No,No View,Average,10,2008,98199,47.6427,-122.397
295,06/07/2014 00:00,1280000,4,2.5,3160,4620,1.5,No,Excellent,Average,9,1917,98116,47.5875,-122.382
296,25/09/2014 00:00,1280000,4,3,3260,4500,2,No,No View,Average,9,1930,98109,47.6314,-122.353
297,03/04/2015 00:00,1280000,4,3.25,3080,4120,2,No,No View,Average,9,2014,98117,47.6845,-122.359
298,06/06/2014 00:00,1280000,4,3.5,3010,3600,2,No,No View,Average,9,1999,98112,47.6341,-122.284
299,30/07/2014 00:00,1278000,4,4,4390,17832,1,No,No View,Good,11,1994,98059,47.5283,-122.143
300,07/07/2014 00:00,1275000,3,2.5,3870,46609,2,No,Good,Average,9,1997,98008,47.5966,-122.112
301,28/08/2014 00:00,1275000,6,5.25,6160,27490,2,No,No View,Average,11,2007,98074,47.6094,-122.023
302,09/12/2014 00:00,1275000,4,2.5,2720,16454,1,No,Fair,Very Good,9,1963,98040,47.5489,-122.216
303,17/12/2014 00:00,1275000,4,3.5,5844,10766,2,No,Fair,Average,11,2007,98023,47.3293,-122.364
304,03/10/2014 00:00,1275000,4,1.75,3720,8448,1,No,Good,Good,9,1947,98199,47.6425,-122.406
305,06/11/2014 00:00,1275000,4,3.5,3530,8126,2,No,No View,Average,10,2007,98033,47.6847,-122.2
306,20/05/2014 00:00,1275000,4,2,2850,7861,1,No,Excellent,Good,10,1970,98117,47.6995,-122.397
307,31/07/2014 00:00,1274950,4,2.75,3820,8850,2,No,No View,Average,10,2014,98033,47.6506,-122.195
308,02/04/2015 00:00,1272500,4,1.75,2040,5000,2,No,No View,Good,9,1921,98102,47.6279,-122.315
309,29/09/2014 00:00,1272000,4,2.75,3200,13729,2,No,No View,Average,11,1984,98005,47.6402,-122.171
310,23/12/2014 00:00,1272000,4,3.25,3020,4000,1.5,No,No View,Very Good,8,1927,98112,47.6395,-122.279
311,04/06/2014 00:00,1270000,5,2.5,3200,17204,1,No,No View,Average,7,1952,98004,47.6209,-122.222
312,04/12/2014 00:00,1270000,5,3,3950,9520,1,No,No View,Average,9,1953,98004,47.6363,-122.207
313,16/05/2014 00:00,1270000,4,3,5520,8313,2,No,Good,Average,9,2008,98006,47.5655,-122.129
314,04/05/2015 00:00,1268890,5,3.25,4410,35192,2,No,Average,Average,12,1990,98072,47.7522,-122.13
315,07/05/2015 00:00,1267500,4,3.5,4640,13404,2,No,No View,Average,10,2007,98059,47.531,-122.134
316,15/09/2014 00:00,1266520,3,2.5,3060,9576,2,No,No View,Average,10,2005,98004,47.5928,-122.199
317,02/12/2014 00:00,1265000,4,2.25,2870,6000,1,No,No View,Very Good,8,1951,98112,47.6362,-122.282
318,23/02/2015 00:00,1265000,3,1.75,2240,5657,1.5,No,Average,Good,8,1941,98105,47.6621,-122.27
319,11/09/2014 00:00,1265000,4,3.25,3640,3604,2,No,Average,Very Good,9,1913,98122,47.6145,-122.284
320,22/04/2015 00:00,1265000,4,3,3130,2646,2.5,No,No View,Very Good,9,1906,98102,47.6272,-122.316
321,12/05/2014 00:00,1264000,4,3.75,3490,9170,2,No,No View,Average,9,2012,98004,47.5991,-122.2
322,17/07/2014 00:00,1262000,2,3,2210,3917,2,No,No View,Average,10,2008,98122,47.6166,-122.291
323,14/07/2014 00:00,1260500,4,2.5,3730,16950,2,No,No View,Average,10,1990,98040,47.5678,-122.228
324,25/09/2014 00:00,1260000,3,2.5,3110,9930,1,No,Fair,Average,8,1954,98039,47.6112,-122.226
325,31/07/2014 00:00,1260000,4,2.5,2880,9003,2,No,No View,Average,10,2008,98033,47.6844,-122.199
326,10/11/2014 00:00,1260000,3,3,3230,8625,2,No,Good,Average,10,1998,98116,47.562,-122.404
327,30/03/2015 00:00,1260000,2,1.5,2700,7225,1.5,No,Excellent,Average,8,1910,98116,47.5892,-122.383
328,29/09/2014 00:00,1260000,4,2,2970,5400,2.5,No,No View,Good,9,1900,98112,47.6235,-122.309
329,10/10/2014 00:00,1260000,3,3.5,3220,3960,2,No,Excellent,Average,10,1991,98116,47.5909,-122.384
330,01/10/2014 00:00,1258000,4,3.25,4360,6000,2,No,Good,Average,11,2007,98027,47.5408,-121.994
331,30/05/2014 00:00,1256500,4,2.5,3150,13700,2,No,No View,Good,9,1966,98040,47.5309,-122.224
332,30/12/2014 00:00,1255780,5,4,4180,12042,2,No,No View,Average,10,2014,98075,47.5959,-122.014
333,09/04/2015 00:00,1255000,4,2.5,3510,13100,2,No,No View,Good,10,1966,98040,47.5306,-122.227
334,15/05/2014 00:00,1255000,4,2.5,3200,7535,2,No,No View,Average,9,2006,98105,47.666,-122.276
335,27/04/2015 00:00,1250000,4,3,3310,217800,1.5,No,No View,Average,9,1989,98053,47.6616,-121.999
336,27/08/2014 00:00,1250000,4,3.75,3830,41263,2,No,No View,Good,11,1990,98077,47.7237,-122.042
337,06/08/2014 00:00,1250000,5,5,5000,32909,2,No,No View,Average,10,2000,98075,47.6012,-122.022
338,22/10/2014 00:00,1250000,5,2.75,2960,28300,1,No,Good,Good,9,1959,98177,47.7606,-122.37
339,08/05/2014 00:00,1250000,4,3.25,3820,24166,2,No,Fair,Good,11,1990,98040,47.5263,-122.227
340,10/06/2014 00:00,1250000,4,2.5,3700,21755,1,No,Excellent,Average,11,1988,98006,47.5662,-122.108
341,12/12/2014 00:00,1250000,4,2.5,2960,20240,2,No,Excellent,Good,10,1985,98146,47.5075,-122.389
342,10/11/2014 00:00,1250000,3,2.5,3670,18505,1,No,Excellent,Average,10,1983,98177,47.7588,-122.376
343,24/06/2014 00:00,1250000,4,2.5,3220,15600,1,No,No View,Very Good,9,1973,98006,47.5697,-122.182
344,10/03/2015 00:00,1250000,4,2.25,3300,15375,1.5,No,Good,Average,8,1933,98040,47.526,-122.225
345,04/12/2014 00:00,1250000,5,2.75,3710,13874,1.5,No,Good,Good,9,1977,98006,47.5686,-122.154
346,02/06/2014 00:00,1250000,5,3.25,3160,13238,2,No,No View,Very Good,8,1972,98040,47.5373,-122.224
347,26/01/2015 00:00,1250000,3,2.5,2710,13120,1,No,No View,Average,10,1959,98105,47.6718,-122.256
348,25/11/2014 00:00,1250000,4,4.25,4980,13000,2,No,Good,Average,9,1982,98052,47.6406,-122.101
349,30/03/2015 00:00,1250000,5,3.25,3930,12719,2,No,Average,Good,10,1974,98040,47.5631,-122.213
350,17/12/2014 00:00,1250000,4,2.75,4120,12500,1,No,Excellent,Good,8,1947,98116,47.5914,-122.385
351,26/03/2015 00:00,1250000,4,2.5,4040,11350,2,No,Average,Good,10,1984,98006,47.559,-122.162
352,24/09/2014 00:00,1250000,4,3.25,3160,10043,2,No,Average,Average,9,2011,98034,47.7001,-122.238
353,22/07/2014 00:00,1250000,4,3.75,4520,9240,1.5,No,Average,Average,10,1992,98040,47.5897,-122.229
354,26/06/2014 00:00,1250000,3,3,3760,8500,2.5,No,Good,Good,10,1910,98116,47.5815,-122.398
355,19/03/2015 00:00,1250000,4,2.25,1830,7200,2,No,Average,Average,8,1923,98112,47.6315,-122.282
356,09/07/2014 00:00,1250000,4,2.5,2920,5500,1,No,Good,Average,10,1957,98199,47.6406,-122.412
357,10/07/2014 00:00,1250000,3,3,3460,5353,2,No,No View,Average,10,2007,98116,47.5858,-122.393
358,02/08/2014 00:00,1250000,4,3.25,3160,5000,2,No,No View,Very Good,9,1965,98105,47.6597,-122.274
359,15/12/2014 00:00,1250000,3,2.5,2070,4944,2,No,No View,Average,9,1930,98112,47.6256,-122.284
360,28/10/2014 00:00,1250000,3,2.75,2780,4815,3,No,Average,Average,10,1974,98105,47.6569,-122.286
361,01/05/2015 00:00,1250000,5,3.5,3510,4798,2,No,No View,Average,10,2008,98105,47.669,-122.282
362,14/04/2015 00:00,1249000,5,3.25,3950,44431,1,No,No View,Average,10,1969,98005,47.6451,-122.173
363,14/04/2015 00:00,1249000,4,3.5,3190,6000,1.5,No,Good,Good,9,1912,98144,47.5846,-122.29
364,08/10/2014 00:00,1248000,2,2.5,2310,3313,2,No,No View,Average,9,2006,98119,47.6318,-122.365
365,14/04/2015 00:00,1247000,1,1.25,1810,5070,1.5,Yes,Excellent,Good,8,1967,98075,47.5814,-122.081
366,04/09/2014 00:00,1245000,6,3.25,3750,14150,2,No,Average,Very Good,9,1936,98117,47.6999,-122.393
367,26/09/2014 00:00,1245000,3,3,4610,8400,2,No,Average,Average,8,1947,98144,47.5854,-122.292
368,15/12/2014 00:00,1245000,5,2.5,3370,8113,2,No,No View,Average,9,2005,98004,47.5812,-122.196
369,19/03/2015 00:00,1242500,4,2.75,2680,8500,1,No,Excellent,Good,9,1962,98006,47.5634,-122.156
370,07/11/2014 00:00,1242000,4,3.5,4700,10183,1,No,Average,Average,11,2002,98033,47.6728,-122.189
371,04/08/2014 00:00,1240420,5,3.25,5790,13726,2,No,Good,Average,10,2014,98006,47.5388,-122.114
372,12/06/2014 00:00,1240000,5,4,4410,14380,2,No,No View,Average,11,2006,98052,47.6463,-122.121
373,20/06/2014 00:00,1240000,7,5.5,6630,13782,2,No,No View,Average,10,2004,98006,47.5399,-122.118
374,19/06/2014 00:00,1240000,4,3.5,3820,13224,2,No,No View,Average,10,1990,98004,47.6005,-122.199
375,09/07/2014 00:00,1240000,5,3.5,5430,10327,2,No,Average,Average,10,2007,98006,47.5476,-122.116
376,10/06/2014 00:00,1240000,5,3,2830,7500,2,No,No View,Average,9,1923,98105,47.6579,-122.277
377,08/09/2014 00:00,1240000,4,3,3330,6990,1.5,No,Good,Very Good,9,1928,98144,47.5886,-122.287
378,15/04/2015 00:00,1240000,4,3,3010,6139,2,No,Excellent,Very Good,8,1950,98115,47.6799,-122.268
379,10/11/2014 00:00,1240000,3,2.5,2660,1973,3,No,Good,Average,9,2007,98119,47.6264,-122.364
380,25/07/2014 00:00,1238000,4,3.5,4670,6000,2,No,Good,Average,11,2007,98027,47.5414,-121.994
381,30/04/2015 00:00,1237500,4,3.25,5180,49936,2,No,No View,Good,10,1991,98053,47.6676,-122.069
382,08/12/2014 00:00,1237500,4,4.5,5120,41327,2,No,No View,Average,10,2008,98053,47.7009,-122.059
383,26/03/2015 00:00,1236300,5,3.5,3180,4628,2,No,No View,Average,10,2001,98199,47.6423,-122.394
384,27/04/2015 00:00,1236000,3,1.5,1670,3852,2,No,Good,Good,8,1928,98119,47.6411,-122.371
385,20/06/2014 00:00,1234580,5,3.25,3240,6551,1.5,No,Excellent,Good,9,1939,98115,47.6792,-122.273
386,22/04/2015 00:00,1234570,2,2.5,2470,609,3,No,No View,Average,11,2011,98112,47.6182,-122.312
387,06/03/2015 00:00,1234000,4,3,2660,4600,1.5,No,No View,Average,8,1906,98112,47.6258,-122.305
388,30/06/2014 00:00,1230000,3,1.75,2200,14630,1.5,No,Fair,Average,8,1948,98004,47.6074,-122.213
389,10/06/2014 00:00,1230000,4,2.5,3040,7000,2,No,No View,Average,9,2001,98040,47.5934,-122.244
390,23/09/2014 00:00,1230000,5,4,4390,6656,2,No,No View,Average,9,2008,98199,47.648,-122.397
391,26/03/2015 00:00,1230000,3,2.5,2660,1967,3,No,Good,Average,9,2007,98119,47.6264,-122.363
392,25/06/2014 00:00,1229000,4,3.5,3770,37034,2,No,No View,Average,10,1989,98007,47.6463,-122.151
393,12/06/2014 00:00,1228000,4,2.5,5730,44947,2,No,Excellent,Average,11,1991,98074,47.6052,-122.064
394,05/12/2014 00:00,1227500,4,2.5,3180,10319,2,No,No View,Good,11,1986,98040,47.5372,-122.232
395,12/05/2014 00:00,1225000,4,4.5,5420,101930,1,No,No View,Average,11,2001,98053,47.6561,-122.005
396,31/07/2014 00:00,1225000,4,2.75,3410,95396,1.5,No,No View,Good,10,1962,98005,47.6547,-122.158
397,01/08/2014 00:00,1225000,3,2.5,3420,79279,2,No,No View,Average,11,1990,98052,47.7225,-122.126
398,28/10/2014 00:00,1225000,4,2.5,3120,49456,2,Yes,Excellent,Good,9,1974,98198,47.3535,-122.323
399,12/05/2014 00:00,1225000,4,2.25,3070,16028,1,No,Good,Average,9,1976,98040,47.5271,-122.228
400,09/06/2014 00:00,1225000,4,2.5,2740,16007,2,No,No View,Average,9,1984,98039,47.6353,-122.229
401,31/12/2014 00:00,1225000,4,2.5,2600,11542,1.5,No,No View,Good,9,1939,98177,47.7076,-122.377
402,16/07/2014 00:00,1225000,3,3.5,3680,11491,2,No,Average,Average,11,1999,98007,47.5647,-122.128
403,12/01/2015 00:00,1225000,3,2.25,2980,7700,1,No,No View,Average,9,1964,98112,47.6336,-122.29
404,06/05/2014 00:00,1225000,4,2.25,3490,6906,2,No,No View,Good,10,1928,98199,47.6424,-122.407
405,07/08/2014 00:00,1225000,4,2.25,2020,5800,1,No,Good,Good,9,1941,98199,47.6471,-122.412
406,25/11/2014 00:00,1225000,5,2.25,3440,5000,2,No,Average,Very Good,9,1901,98122,47.6127,-122.286
407,07/10/2014 00:00,1225000,3,2.5,2860,4500,2,No,Average,Average,8,1915,98119,47.6463,-122.371
408,10/09/2014 00:00,1225000,5,4.5,3732,4426,2.5,No,No View,Average,10,2001,98112,47.6189,-122.288
409,20/03/2015 00:00,1225000,6,2.25,2930,4320,2,No,No View,Average,9,1913,98112,47.6295,-122.306
410,14/05/2014 00:00,1222500,4,3.5,4910,9444,1.5,No,No View,Average,11,2007,98074,47.6502,-122.066
411,05/08/2014 00:00,1220000,4,2.25,3200,15367,2,No,No View,Good,9,1962,98040,47.5494,-122.216
412,26/09/2014 00:00,1220000,4,2,3090,8125,2.5,No,No View,Very Good,8,1918,98117,47.6851,-122.395
413,30/10/2014 00:00,1220000,3,2.25,2640,7544,1,No,No View,Average,10,1995,98004,47.6224,-122.195
414,05/05/2015 00:00,1220000,3,3.25,3960,6132,2,No,Good,Average,10,1933,98199,47.6396,-122.409
415,17/04/2015 00:00,1220000,3,3.25,3030,5600,2,No,Average,Average,9,1905,98144,47.5978,-122.292
416,23/06/2014 00:00,1220000,4,3.75,3520,3944,1.5,No,No View,Very Good,8,1913,98109,47.6424,-122.348
417,21/05/2014 00:00,1220000,4,2.5,3240,3600,2,No,No View,Average,9,2008,98109,47.6405,-122.356
418,13/08/2014 00:00,1218000,4,2.75,3670,15400,2,No,Good,Good,10,1986,98006,47.5581,-122.156
419,16/03/2015 00:00,1218000,4,3,3470,4750,2,No,Average,Average,9,2014,98116,47.5917,-122.386
420,19/05/2014 00:00,1216000,4,2.5,3190,8684,1,No,Good,Very Good,9,1967,98006,47.5619,-122.162
421,24/06/2014 00:00,1215000,4,3.75,3820,53574,1,No,No View,Average,10,1994,98072,47.7337,-122.121
422,14/07/2014 00:00,1215000,3,3,4560,16339,2,No,Average,Average,10,2001,98034,47.7024,-122.243
423,25/04/2015 00:00,1215000,4,2.25,2570,9600,2.5,No,No View,Good,9,1962,98040,47.5791,-122.241
424,20/05/2014 00:00,1212500,4,3.5,4560,16643,1,No,Good,Average,12,1995,98006,47.5521,-122.115
425,24/04/2015 00:00,1211000,4,2.5,3430,35120,2,No,No View,Average,10,1984,98033,47.6484,-122.182
426,11/09/2014 00:00,1210000,3,3.75,5400,24740,2,No,No View,Average,11,1997,98053,47.6426,-121.955
427,22/04/2015 00:00,1210000,4,3.75,4980,18069,2,No,Good,Average,11,2006,98065,47.5348,-121.856
428,10/04/2015 00:00,1210000,3,1.75,1900,13600,1,No,No View,Good,8,1956,98004,47.6163,-122.219
429,13/10/2014 00:00,1210000,4,3.25,3330,9000,2,No,No View,Average,9,2004,98033,47.6836,-122.208
430,28/05/2014 00:00,1210000,4,2.75,3650,6982,2,No,Average,Good,9,1951,98115,47.6756,-122.275
431,01/12/2014 00:00,1210000,4,2.25,3270,6000,2,No,No View,Very Good,8,1909,98122,47.6101,-122.286
432,03/09/2014 00:00,1209000,4,3.25,4330,26162,2,No,No View,Average,11,1997,98074,47.6009,-122.011
433,28/04/2015 00:00,1208000,4,3.75,3250,10949,2,No,No View,Good,9,1930,98004,47.639,-122.219
434,04/04/2015 00:00,1208000,4,2.75,4250,10925,2,No,No View,Average,10,2003,98059,47.5297,-122.14
435,13/03/2015 00:00,1208000,3,2.25,1590,8520,2,No,No View,Good,8,1980,98004,47.6477,-122.216
436,12/09/2014 00:00,1206690,5,4.25,4150,12015,2,No,No View,Average,10,2014,98075,47.5816,-122.021
437,02/04/2015 00:00,1206500,3,2.75,3150,5520,1.5,No,No View,Good,8,1925,98112,47.6345,-122.302
438,12/12/2014 00:00,1205000,5,4.25,4420,13497,2,No,No View,Average,11,2000,98059,47.5262,-122.143
439,19/08/2014 00:00,1205000,5,3.5,3220,8000,2,No,No View,Average,9,2008,98033,47.6834,-122.2
440,03/04/2015 00:00,1205000,4,3,3330,7650,1,No,No View,Average,9,2008,98103,47.6889,-122.352
441,08/07/2014 00:00,1205000,4,3.5,3150,5500,2,No,No View,Average,9,2014,98105,47.6644,-122.293
442,21/10/2014 00:00,1205000,4,2.75,2470,5500,1,No,Good,Average,9,1960,98107,47.6586,-122.358
443,15/09/2014 00:00,1205000,4,3.5,3590,5335,2,No,Average,Average,9,2006,98115,47.6762,-122.267
444,14/07/2014 00:00,1202500,3,2.5,3430,28718,1.5,No,No View,Average,10,1984,98033,47.6477,-122.183
445,05/05/2015 00:00,1200690,5,3,3640,28531,2,No,No View,Average,10,1996,98006,47.5502,-122.13
446,23/05/2014 00:00,1200000,4,3.5,4740,172497,2,No,No View,Average,11,2003,98053,47.6779,-122.075
447,23/04/2015 00:00,1200000,4,3.5,3930,43560,2,No,No View,Average,10,2003,98072,47.7497,-122.121
448,31/03/2015 00:00,1200000,3,2,3660,22410,1,No,Good,Good,9,1947,98117,47.6972,-122.4
449,28/08/2014 00:00,1200000,4,3.25,3850,19842,2,No,Good,Average,11,1989,98074,47.6239,-122.065
450,22/09/2014 00:00,1200000,2,2.25,2160,17861,2,Yes,Excellent,Good,9,1956,98146,47.502,-122.385
451,30/10/2014 00:00,1200000,3,2.5,3420,16622,1,No,Excellent,Average,10,1991,98006,47.5638,-122.105
452,25/06/2014 00:00,1200000,4,1.75,3990,13470,2,No,No View,Average,11,2006,98059,47.5305,-122.131
453,30/12/2014 00:00,1200000,3,2,2480,13310,1,No,No View,Fair- Badly worn,7,1955,98052,47.6759,-122.114
454,21/10/2014 00:00,1200000,4,2.5,3180,13118,2,No,No View,Good,11,1986,98040,47.5382,-122.23
455,01/05/2015 00:00,1200000,4,2.25,2320,13114,2,No,No View,Very Good,8,1967,98040,47.5762,-122.239
456,27/04/2015 00:00,1200000,4,2.5,4280,12796,2,No,No View,Average,11,1999,98006,47.5588,-122.124
457,17/02/2015 00:00,1200000,4,2.5,3350,11688,1,No,Average,Average,10,1995,98006,47.5507,-122.133
458,22/08/2014 00:00,1200000,3,3.5,4310,10842,2,No,Average,Average,10,1988,98177,47.7735,-122.386
459,18/02/2015 00:00,1200000,4,2.25,2860,10702,2,No,No View,Average,10,1982,98004,47.6451,-122.189
460,07/08/2014 00:00,1200000,5,3.25,4610,10576,2,No,Good,Average,11,2006,98027,47.5373,-122.07
461,17/06/2014 00:00,1200000,4,3.5,4170,9748,2,No,No View,Average,11,2004,98059,47.528,-122.132
462,02/05/2014 00:00,1200000,5,2.75,2910,9480,1.5,No,No View,Average,8,1939,98105,47.6552,-122.278
463,08/04/2015 00:00,1200000,4,3,2150,8119,2,No,No View,Average,8,1953,98039,47.6335,-122.236
